codgeo,libgeo,zonage_rur
53214,Saint-Erblon,tr2
53216,Saint-Fraimbault-de-Prières,tr2
53218,Sainte-Gemmes-le-Robert,tr2
53219,Saint-Georges-Buttavent,tr2
53220,Saint-Georges-le-Fléchard,tr3
53221,Saint-Georges-sur-Erve,tr2
53222,Saint-Germain-d'Anxure,tr3
53223,Saint-Germain-de-Coulamer,tr1
53224,Saint-Germain-le-Fouilloux,tr4
53225,Saint-Germain-le-Guillaume,tr4
53226,Saint-Hilaire-du-Maine,tr3
53228,Blandouet-Saint Jean,tr1
53229,Saint-Jean-sur-Mayenne,tr4
53230,Saint-Julien-du-Terroux,tr1
53232,Saint-Léger,tr1
53233,Saint-Loup-du-Dorat,tr2
53234,Saint-Loup-du-Gast,tr2
53235,Sainte-Marie-du-Bois,tr1
53236,Saint-Mars-du-Désert,tr1
53237,Saint-Mars-sur-Colmont,tr2
53238,Saint-Mars-sur-la-Futaie,tr2
53240,Saint-Martin-du-Limet,tr2
53242,Saint-Michel-de-la-Roë,tr1
53243,Saint-Ouën-des-Toits,tr4
53245,Saint-Pierre-des-Landes,tr2
53246,Saint-Pierre-des-Nids,tr3
53247,Saint-Pierre-la-Cour,tr2
53248,Saint-Pierre-sur-Erve,tr1
53249,Vimartin-sur-Orthe,tr1
53250,Saint-Poix,tr3
53251,Saint-Quentin-les-Anges,tr2
53253,Saint-Saturnin-du-Limet,tr2
53255,Sainte-Suzanne-et-Chammes,tr2
53256,Saint-Thomas-de-Courceriers,tr1
53257,Saulges,tr1
53258,La Selle-Craonnaise,tr2
53259,Senonnes,tr2
53260,Simplé,tr2
53261,Soucé,tr1
53262,Soulgé-sur-Ouette,tr4
53263,Thubœuf,tr1
53264,Thorigné-en-Charnie,tr1
53265,Torcé-Viviers-en-Charnie,tr2
53266,Trans,tr1
53267,Vaiges,tr3
53269,Vautorte,tr2
53270,Vieuvy,tr1
53271,Villaines-la-Juhel,tr2
53272,Villepail,tr1
53273,Villiers-Charlemagne,tr3
53276,Voutré,tr2
54001,Abaucourt,tr3
54002,Abbéville-lès-Conflans,tr1
54003,Aboncourt,tr1
54004,Affléville,tr1
54005,Affracourt,tr4
54006,Agincourt,tr4
54007,Aingeray,tr4
54008,Allain,tr3
54009,Allamont,tr1
54010,Allamps,tr3
54011,Allondrelle-la-Malmaison,tr2
54012,Amance,tr4
54013,Amenoncourt,tr1
54014,Ancerviller,tr1
54015,Anderny,tr3
54016,Andilly,tr3
54017,Angomont,tr1
54018,Anoux,tr2
54019,Ansauville,tr3
54020,Anthelupt,tr3
54021,Armaucourt,tr4
54022,Arnaville,tr5
54023,Arracourt,tr3
54024,Arraye-et-Han,tr4
54025,Art-sur-Meurthe,tr4
54026,Athienville,tr3
54027,Atton,tr3
54028,Auboué,tr5
54029,Audun-le-Roman,tr3
54030,Autrepierre,tr1
54031,Autreville-sur-Moselle,tr4
54032,Autrey,tr4
54033,Avillers,tr1
54034,Avrainville,tr3
54035,Avricourt,tr3
54036,Avril,tr3
54037,Azelot,tr4
54038,Azerailles,tr2
54039,Baccarat,tr2
54040,Badonviller,tr2
54041,Bagneux,tr3
54042,Bainville-aux-Miroirs,tr4
54043,Bainville-sur-Madon,tr5
54044,Barbas,tr1
54045,Barbonville,tr4
54046,Barisey-au-Plain,tr3
54047,Barisey-la-Côte,tr3
54048,Les Baroches,tr2
54049,Baslieux,tr2
54050,Bathelémont,tr3
54051,Batilly,tr3
54052,Battigny,tr3
54053,Bauzemont,tr3
54054,Bayon,tr3
54055,Bayonville-sur-Mad,tr3
54056,Bazailles,tr2
54057,Beaumont,tr1
54058,Béchamps,tr1
54059,Belleau,tr4
54060,Belleville,tr4
54061,Bénaménil,tr2
54062,Benney,tr4
54063,Bernécourt,tr1
54064,Bertrambois,tr3
54065,Bertrichamps,tr2
54066,Bettainvillers,tr3
54067,Beuveille,tr2
54068,Beuvezin,tr1
54069,Beuvillers,tr3
54070,Bey-sur-Seille,tr4
54071,Bezange-la-Grande,tr4
54072,Bezaumont,tr3
54073,Bicqueley,tr3
54074,Bienville-la-Petite,tr3
54075,Bionville,tr1
54076,Blainville-sur-l'Eau,tr5
54077,Blâmont,tr2
54078,Blémerey,tr1
54079,Blénod-lès-Pont-à-Mousson,tr5
54080,Blénod-lès-Toul,tr3
54081,Boismont,tr2
54082,Boncourt,tr1
54083,Bonviller,tr3
54084,Mont-Bonvillers,tr2
54085,Borville,tr3
54086,Boucq,tr3
54087,Bouillonville,tr1
54088,Bouvron,tr3
54089,Bouxières-aux-Chênes,tr4
54090,Bouxières-aux-Dames,tr5
54091,Bouxières-sous-Froidmont,tr3
54092,Bouzanville,tr4
54093,Brainville,tr3
54094,Bralleville,tr3
54095,Bratte,tr4
54096,Bréhain-la-Ville,tr3
54097,Bréménil,tr1
54098,Brémoncourt,tr4
54099,Val de Briey,tr5
54100,Brin-sur-Seille,tr4
54101,Brouville,tr1
54102,Bruley,tr3
54103,Bruville,tr3
54104,Buissoncourt,tr4
54105,Bulligny,tr3
54106,Bures,tr1
54107,Buriville,tr1
54108,Burthecourt-aux-Chênes,tr4
54109,Ceintrey,tr4
54110,Cerville,tr4
54111,Chaligny,tr5
54112,Chambley-Bussières,tr3
54113,Champenoux,tr4
54114,Champey-sur-Moselle,tr2
54115,Champigneulles,tr5
54116,Chanteheux,tr5
54117,Chaouilley,tr4
54118,Charency-Vezin,tr2
54119,Charey,tr3
54120,Charmes-la-Côte,tr3
54121,Charmois,tr4
54122,Chaudeney-sur-Moselle,tr5
54123,Chavigny,tr5
54124,Chazelles-sur-Albe,tr1
54125,Chenevières,tr3
54126,Chenicourt,tr4
54127,Chenières,tr5
54128,Choloy-Ménillot,tr3
54129,Cirey-sur-Vezouze,tr2
54130,Clayeures,tr3
54131,Clémery,tr2
54132,Clérey-sur-Brenon,tr4
54133,Coincourt,tr1
54134,Colmey,tr1
54135,Colombey-les-Belles,tr3
54136,Conflans-en-Jarnisy,tr5
54137,Cons-la-Grandville,tr2
54138,Cosnes-et-Romain,tr5
54139,Courbesseaux,tr4
54140,Courcelles,tr1
54141,Coyviller,tr4
54142,Crantenoy,tr4
54143,Crépey,tr4
54144,Crévéchamps,tr4
54145,Crévic,tr5
54146,Crézilles,tr3
54147,Crion,tr3
54148,Croismare,tr3
54149,Crusnes,tr3
54150,Custines,tr5
54151,Cutry,tr5
54152,Damelevières,tr5
54153,Dampvitoux,tr3
54154,Deneuvre,tr2
54155,Deuxville,tr3
54156,Diarville,tr3
54157,Dieulouard,tr3
54158,Dolcourt,tr3
54159,Dombasle-sur-Meurthe,tr5
54160,Domèvre-en-Haye,tr3
54161,Domèvre-sur-Vezouze,tr1
54162,Domgermain,tr3
54163,Domjevin,tr1
54164,Dommarie-Eulmont,tr4
54165,Dommartemont,tr5
54166,Dommartin-la-Chaussée,tr3
54167,Dommartin-lès-Toul,tr5
54168,Dommartin-sous-Amance,tr4
54169,Domprix,tr1
54170,Domptail-en-l'Air,tr4
54171,Doncourt-lès-Conflans,tr3
54172,Doncourt-lès-Longuyon,tr1
54173,Drouville,tr4
54174,Écrouves,tr5
54175,Einvaux,tr4
54176,Einville-au-Jard,tr3
54177,Emberménil,tr1
54178,Épiez-sur-Chiers,tr2
54179,Éply,tr3
54180,Erbéviller-sur-Amezule,tr4
54181,Errouville,tr3
54182,Essey-et-Maizerais,tr2
54183,Essey-la-Côte,tr1
54184,Essey-lès-Nancy,tr6
54185,Étreval,tr4
54186,Eulmont,tr4
54187,Euvezin,tr1
54188,Faulx,tr4
54189,Favières,tr3
54190,Fécocourt,tr4
54191,Fenneviller,tr2
54192,Ferrières,tr4
54193,Fey-en-Haye,tr1
54194,Fillières,tr3
54195,Flainval,tr3
54196,Flavigny-sur-Moselle,tr5
54197,Fléville-devant-Nancy,tr5
54198,Fléville-Lixières,tr1
54199,Flin,tr3
54200,Flirey,tr1
54201,Fontenoy-la-Joûte,tr2
54202,Fontenoy-sur-Moselle,tr4
54203,Forcelles-Saint-Gorgon,tr3
54204,Forcelles-sous-Gugney,tr4
54205,Foug,tr3
54206,Fraimbois,tr3
54207,Fraisnes-en-Saintois,tr3
54208,Francheville,tr3
54209,Franconville,tr3
54210,Fréménil,tr1
54211,Frémonville,tr1
54212,Fresnois-la-Montagne,tr2
54213,Friauville,tr3
54214,Frolois,tr4
54215,Frouard,tr5
54216,Froville,tr4
54217,Gélacourt,tr1
54218,Gélaucourt,tr4
54219,Gellenoncourt,tr4
54220,Gémonville,tr3
54221,Gerbécourt-et-Haplemont,tr4
54222,Gerbéviller,tr3
54223,Germiny,tr3
54224,Germonville,tr4
54225,Gézoncourt,tr3
54226,Gibeaumeix,tr1
54227,Giraumont,tr5
54228,Giriviller,tr1
54229,Glonville,tr2
54230,Gogney,tr1
54231,Gondrecourt-Aix,tr1
54232,Gondreville,tr4
54233,Gondrexon,tr1
54234,Gorcy,tr5
54235,Goviller,tr4
54236,Grand-Failly,tr1
54237,Grimonviller,tr3
54238,Gripport,tr4
54239,Griscourt,tr3
54240,Grosrouvres,tr4
54241,Gugney,tr4
54242,Gye,tr3
54243,Hablainville,tr1
54244,Hagéville,tr3
54245,Haigneville,tr4
54246,Halloville,tr1
54247,Hammeville,tr4
54248,Hamonville,tr1
54249,Hannonville-Suzémont,tr3
54250,Haraucourt,tr4
54251,Harbouey,tr1
54252,Haroué,tr4
54253,Hatrize,tr2
54254,Haucourt-Moulaine,tr5
54255,Haudonville,tr4
54256,Haussonville,tr4
54257,Heillecourt,tr6
54258,Hénaménil,tr4
54259,Herbéviller,tr1
54260,Hériménil,tr5
54261,Herserange,tr5
54262,Hoéville,tr4
54263,Homécourt,tr5
54264,Houdelmont,tr4
54265,Houdemont,tr5
54266,Houdreville,tr4
54268,Housséville,tr4
54269,Hudiviller,tr4
54270,Hussigny-Godbrange,tr3
54271,Igney,tr3
54272,Jaillon,tr3
54273,Jarny,tr5
54274,Jarville-la-Malgrange,tr6
54275,Jaulny,tr3
54276,Jeandelaincourt,tr4
54277,Jeandelize,tr2
54278,Jevoncourt,tr4
54279,Jezainville,tr5
54280,Jœuf,tr5
54281,Jolivet,tr5
54282,Joppécourt,tr1
54283,Jouaville,tr3
54284,Joudreville,tr2
54285,Juvrecourt,tr3
54286,Labry,tr5
54287,Lachapelle,tr2
54288,Lagney,tr3
54289,Laître-sous-Amance,tr4
54290,Laix,tr1
54291,Lalœuf,tr4
54292,Lamath,tr3
54293,Landécourt,tr3
54294,Landremont,tr3
54295,Landres,tr2
54296,Laneuvelotte,tr4
54297,Laneuveville-aux-Bois,tr2
54298,Laneuveville-derrière-Foug,tr3
54299,Laneuveville-devant-Bayon,tr4
54300,Laneuveville-devant-Nancy,tr5
54301,Lanfroicourt,tr4
54302,Lantéfontaine,tr2
54303,Laronxe,tr3
54304,Laxou,tr6
54305,Lay-Saint-Christophe,tr4
54306,Lay-Saint-Remy,tr3
54307,Lebeuville,tr4
54308,Leintrey,tr1
54309,Lemainville,tr4
54310,Leménil-Mitry,tr3
54311,Lenoncourt,tr4
54312,Lesménils,tr2
54313,Létricourt,tr3
54314,Lexy,tr5
54315,Leyr,tr4
54316,Limey-Remenauville,tr1
54317,Lironville,tr1
54318,Liverdun,tr5
54320,Loisy,tr3
54321,Longlaville,tr5
54322,Longuyon,tr2
54323,Longwy,tr5
54324,Lorey,tr3
54325,Loromontzey,tr3
54326,Lubey,tr1
54327,Lucey,tr3
54328,Ludres,tr5
54329,Lunéville,tr5
54330,Lupcourt,tr4
54331,Magnières,tr3
54332,Maidières,tr5
54333,Mailly-sur-Seille,tr3
54334,Mairy-Mainville,tr1
54335,Maixe,tr4
54336,Maizières,tr4
54337,Malavillers,tr1
54338,Malleloy,tr5
54339,Malzéville,tr6
54340,Mamey,tr2
54343,Mandres-aux-Quatre-Tours,tr1
54344,Mangonville,tr4
54345,Manoncourt-en-Vermois,tr4
54346,Manoncourt-en-Woëvre,tr4
54348,Manonville,tr3
54349,Manonviller,tr3
54350,Marainviller,tr3
54351,Marbache,tr4
54352,Maron,tr4
54353,Mars-la-Tour,tr3
54354,Marthemont,tr4
54355,Martincourt,tr3
54356,Mattexey,tr3
54357,Maxéville,tr6
54358,Mazerulles,tr4
54359,Méhoncourt,tr4
54360,Ménil-la-Tour,tr3
54362,Mercy-le-Bas,tr2
54363,Mercy-le-Haut,tr1
54364,Méréville,tr5
54365,Merviller,tr1
54366,Messein,tr5
54367,Mexy,tr5
54368,Mignéville,tr1
54369,Millery,tr4
54370,Minorville,tr3
54371,Moineville,tr3
54372,Moivrons,tr4
54373,Moncel-lès-Lunéville,tr3
54374,Moncel-sur-Seille,tr4
54375,Montauville,tr5
54376,Montenoy,tr4
54377,Montigny,tr2
54378,Montigny-sur-Chiers,tr2
54379,Mont-l'Étroit,tr1
54380,Mont-le-Vignoble,tr4
54381,Montreux,tr1
54382,Mont-Saint-Martin,tr5
54383,Mont-sur-Meurthe,tr4
54385,Morfontaine,tr2
54386,Moriviller,tr3
54387,Morville-sur-Seille,tr3
54388,Mouacourt,tr1
54389,Mouaville,tr1
54390,Mousson,tr3
54391,Moutiers,tr5
54392,Moutrot,tr3
54393,Moyen,tr3
54394,Murville,tr2
54395,Nancy,tr6
54396,Neufmaisons,tr1
54397,Neuves-Maisons,tr5
54398,Neuviller-lès-Badonviller,tr1
54399,Neuviller-sur-Moselle,tr4
54400,Nomeny,tr3
54401,Nonhigny,tr1
54402,Norroy-le-Sec,tr2
54403,Norroy-lès-Pont-à-Mousson,tr2
54404,Noviant-aux-Prés,tr3
54405,Ochey,tr3
54406,Ogéviller,tr2
54407,Ognéville,tr3
54408,Olley,tr1
54409,Omelmont,tr4
54410,Onville,tr3
54411,Ormes-et-Ville,tr4
54412,Othe,tr1
54413,Ozerailles,tr1
54414,Pagney-derrière-Barine,tr5
54415,Pagny-sur-Moselle,tr3
54416,Pannes,tr1
54417,Parey-Saint-Césaire,tr4
54418,Parroy,tr3
54419,Parux,tr1
54420,Petit-Failly,tr1
54421,Petitmont,tr2
54422,Pettonville,tr1
54423,Pexonne,tr2
54424,Phlin,tr1
54425,Piennes,tr2
54426,Pierre-la-Treiche,tr3
54427,Pierre-Percée,tr2
54428,Pierrepont,tr2
54429,Pierreville,tr4
54430,Pompey,tr5
54431,Pont-à-Mousson,tr5
54432,Pont-Saint-Vincent,tr5
54433,Port-sur-Seille,tr3
54434,Praye,tr4
54435,Prény,tr3
54436,Preutin-Higny,tr1
54437,Pulligny,tr4
54438,Pulney,tr3
54439,Pulnoy,tr6
54440,Puxe,tr2
54441,Puxieux,tr3
54442,Quevilloncourt,tr4
54443,Raon-lès-Leau,tr1
54444,Raucourt,tr3
54445,Raville-sur-Sânon,tr3
54446,Réchicourt-la-Petite,tr1
54447,Réclonville,tr2
54449,Rehainviller,tr3
54450,Reherrey,tr1
54451,Réhon,tr5
54452,Reillon,tr1
54453,Rembercourt-sur-Mad,tr3
54455,Remenoville,tr3
54456,Réméréville,tr4
54457,Remoncourt,tr1
54458,Repaix,tr1
54459,Richardménil,tr5
54460,Rogéville,tr3
54461,Romain,tr4
54462,Rosières-aux-Salines,tr4
54463,Rosières-en-Haye,tr3
54464,Rouves,tr1
54465,Roville-devant-Bayon,tr4
54466,Royaumeix,tr3
54467,Rozelieures,tr3
54468,Saffais,tr4
54469,Saint-Ail,tr5
54470,Saint-Baussant,tr1
54471,Saint-Boingt,tr1
54472,Saint-Clément,tr3
54473,Saint-Firmin,tr3
54474,Sainte-Geneviève,tr3
54475,Saint-Germain,tr3
54476,Saint-Jean-lès-Longuyon,tr2
54477,Saint-Julien-lès-Gorze,tr3
54478,Saint-Marcel,tr4
54479,Saint-Mard,tr4
54480,Saint-Martin,tr1
54481,Saint-Maurice-aux-Forges,tr1
54482,Saint-Max,tr6
54483,Saint-Nicolas-de-Port,tr5
54484,Sainte-Pôle,tr2
54485,Saint-Pancré,tr1
54486,Saint-Remimont,tr4
54487,Saint-Rémy-aux-Bois,tr3
54488,Saint-Sauveur,tr1
54489,Saint-Supplet,tr2
54490,Saizerais,tr4
54491,Sancy,tr3
54492,Sanzey,tr4
54493,Saulnes,tr5
54494,Saulxerotte,tr3
54495,Saulxures-lès-Nancy,tr6
54496,Saulxures-lès-Vannes,tr2
54497,Saxon-Sion,tr3
54498,Seichamps,tr6
54499,Seicheprey,tr1
54500,Selaincourt,tr3
54501,Seranville,tr3
54502,Serres,tr4
54504,Serrouville,tr3
54505,Sexey-aux-Forges,tr4
54507,Sionviller,tr3
54508,Sivry,tr4
54509,Sommerviller,tr5
54510,Sornéville,tr4
54511,Sponville,tr3
54512,Tanconville,tr1
54513,Tantonville,tr4
54514,Tellancourt,tr2
54515,Thélod,tr4
54516,They-sous-Vaudemont,tr3
54517,Thézey-Saint-Martin,tr3
54518,Thiaucourt-Regniéville,tr2
54519,Thiaville-sur-Meurthe,tr2
54520,Thiébauménil,tr3
54521,Thil,tr5
54522,Thorey-Lyautey,tr3
54523,Thuilley-aux-Groseilles,tr3
54524,Thumeréville,tr1
54525,Tiercelet,tr3
54526,Tomblaine,tr6
54527,Tonnoy,tr4
54528,Toul,tr5
54529,Tramont-Émy,tr3
54530,Tramont-Lassus,tr3
54531,Tramont-Saint-André,tr3
54532,Tremblecourt,tr3
54533,Trieux,tr3
54534,Trondes,tr3
54535,Tronville,tr3
54536,Tucquegnieux,tr3
54537,Ugny,tr2
54538,Uruffe,tr2
54539,Vacqueville,tr1
54540,Val-et-Châtillon,tr2
54541,Valhey,tr3
54542,Valleroy,tr2
54543,Vallois,tr3
54544,Vandelainville,tr4
54545,Vandeléville,tr4
54546,Vandières,tr2
54547,Vandœuvre-lès-Nancy,tr6
54548,Vannes-le-Châtel,tr3
54549,Varangéville,tr5
54550,Vathiménil,tr3
54551,Vaucourt,tr1
54552,Vaudémont,tr3
54553,Vaudeville,tr4
54554,Vaudigny,tr3
54555,Vaxainville,tr1
54556,Vého,tr1
54557,Bois-de-Haye,tr4
54558,Velaine-sous-Amance,tr4
54559,Velle-sur-Moselle,tr4
54560,Veney,tr1
54561,Vennezey,tr1
54562,Verdenal,tr1
54563,Vézelise,tr4
54564,Viéville-en-Haye,tr1
54565,Vigneulles,tr4
54566,Vilcey-sur-Trey,tr3
54567,Villacourt,tr3
54568,Ville-au-Montois,tr2
54569,Ville-au-Val,tr4
54570,Villecey-sur-Mad,tr4
54571,Ville-en-Vermois,tr4
54572,Ville-Houdlémont,tr2
54573,Villers-en-Haye,tr4
54574,Villers-la-Chèvre,tr5
54575,Villers-la-Montagne,tr2
54576,Villers-le-Rond,tr1
54577,Villers-lès-Moivrons,tr4
54578,Villers-lès-Nancy,tr5
54579,Villers-sous-Prény,tr3
54580,Villerupt,tr5
54581,Ville-sur-Yron,tr3
54582,Villette,tr1
54583,Villey-le-Sec,tr4
54584,Villey-Saint-Étienne,tr4
54585,Virecourt,tr4
54586,Viterne,tr4
54587,Vitrey,tr4
54588,Vitrimont,tr3
54589,Vittonville,tr2
54590,Viviers-sur-Chiers,tr2
54591,Voinémont,tr4
54592,Vroncourt,tr4
54593,Waville,tr3
54594,Xammes,tr1
54595,Xermaménil,tr3
54596,Xeuilley,tr4
54597,Xirocourt,tr4
54598,Xivry-Circourt,tr1
54599,Xonville,tr3
54600,Xousse,tr1
54601,Xures,tr1
54602,Han-devant-Pierrepont,tr1
55001,Abainville,tr2
55002,Abaucourt-Hautecourt,tr1
55004,Aincreville,tr1
55005,Amanty,tr1
55007,Ambly-sur-Meuse,tr1
55008,Amel-sur-l'Étang,tr1
55009,Ancemont,tr2
55010,Ancerville,tr4
55011,Andernay,tr3
55012,Apremont-la-Forêt,tr1
55013,Arrancy-sur-Crusne,tr2
55014,Aubréville,tr2
55015,Aulnois-en-Perthois,tr3
55017,Autrécourt-sur-Aire,tr1
55018,Autréville-Saint-Lambert,tr1
55021,Avillers-Sainte-Croix,tr1
55022,Avioth,tr1
55023,Avocourt,tr1
55024,Azannes-et-Soumazannes,tr1
55025,Baâlon,tr1
55026,Badonvilliers-Gérauvilliers,tr1
55027,Bannoncourt,tr1
55028,Bantheville,tr1
55029,Bar-le-Duc,tr5
55031,Baudonvilliers,tr4
55032,Baudrémont,tr4
55033,Baulny,tr1
55034,Bazeilles-sur-Othain,tr1
55035,Bazincourt-sur-Saulx,tr3
55036,Beauclair,tr1
55037,Beaufort-en-Argonne,tr1
55038,Beaulieu-en-Argonne,tr1
55039,Beaumont-en-Verdunois,tr1
55040,Beausite,tr3
55041,Behonne,tr5
55042,Belleray,tr2
55043,Belleville-sur-Meuse,tr5
55044,Belrain,tr4
55045,Belrupt-en-Verdunois,tr2
55046,Beney-en-Woëvre,tr1
55047,Béthelainville,tr1
55048,Béthincourt,tr1
55049,Beurey-sur-Saulx,tr4
55050,Bezonvaux,tr1
55051,Biencourt-sur-Orge,tr3
55053,Billy-sous-Mangiennes,tr2
55054,Bislée,tr1
55055,Blanzée,tr1
55057,Boinville-en-Woëvre,tr1
55058,Boncourt-sur-Meuse,tr2
55059,Bonnet,tr1
55060,Bonzée,tr1
55061,Le Bouchon-sur-Saulx,tr3
55062,Bouconville-sur-Madt,tr1
55063,Bouligny,tr2
55064,Bouquemont,tr1
55065,Boureuilles,tr1
55066,Bovée-sur-Barboure,tr1
55067,Boviolles,tr3
55068,Brabant-en-Argonne,tr1
55069,Brabant-le-Roi,tr3
55070,Brabant-sur-Meuse,tr1
55071,Brandeville,tr1
55072,Braquis,tr1
55073,Bras-sur-Meuse,tr2
55075,Brauvilliers,tr4
55076,Bréhéville,tr1
55077,Breux,tr1
55078,Brieulles-sur-Meuse,tr1
55079,Brillon-en-Barrois,tr4
55080,Brixey-aux-Chanoines,tr1
55081,Brizeaux,tr1
55082,Brocourt-en-Argonne,tr1
55083,Brouennes,tr1
55084,Broussey-en-Blois,tr1
55085,Broussey-Raulecourt,tr1
55087,Bure,tr1
55088,Burey-en-Vaux,tr1
55089,Burey-la-Côte,tr1
55093,Buxières-sous-les-Côtes,tr1
55094,Buzy-Darmont,tr2
55095,Cesse,tr1
55096,Chaillon,tr1
55097,Chalaines,tr2
55099,Champneuville,tr1
55100,Champougny,tr1
55101,Chardogne,tr4
55102,Charny-sur-Meuse,tr2
55103,Charpentry,tr1
55104,Chassey-Beaupré,tr1
55105,Châtillon-sous-les-Côtes,tr1
55106,Chattancourt,tr1
55107,Chaumont-devant-Damvillers,tr1
55108,Chaumont-sur-Aire,tr1
55109,Chauvency-le-Château,tr2
55110,Chauvency-Saint-Hubert,tr2
55111,Chauvoncourt,tr2
55113,Cheppy,tr2
55114,Chonville-Malaumont,tr1
55115,Cierges-sous-Montfaucon,tr1
55116,Le Claon,tr1
55117,Clermont-en-Argonne,tr2
55118,Cléry-le-Grand,tr1
55119,Cléry-le-Petit,tr1
55120,Combles-en-Barrois,tr4
55121,Combres-sous-les-Côtes,tr1
55122,Commercy,tr5
55123,Les Hauts-de-Chée,tr4
55124,Consenvoye,tr1
55125,Contrisson,tr3
55127,Courcelles-en-Barrois,tr1
55128,Courcelles-sur-Aire,tr3
55129,Courouvre,tr1
55132,Cousances-les-Forges,tr4
55133,Couvertpuis,tr1
55134,Couvonges,tr4
55137,Cuisy,tr1
55138,Culey,tr3
55139,Cumières-le-Mort-Homme,tr1
55140,Cunel,tr1
55141,Dagonville,tr1
55142,Dainville-Bertheléville,tr1
55143,Damloup,tr1
55144,Dammarie-sur-Saulx,tr2
55145,Damvillers,tr2
55146,Dannevoux,tr1
55148,Delouze-Rosières,tr1
55149,Delut,tr1
55150,Demange-Baudignécourt,tr2
55153,Dieppe-sous-Douaumont,tr1
55154,Dieue-sur-Meuse,tr2
55155,Dombasle-en-Argonne,tr2
55156,Dombras,tr1
55157,Dommartin-la-Montagne,tr1
55158,Dommary-Baroncourt,tr2
55159,Dompcevrin,tr2
55160,Dompierre-aux-Bois,tr1
55162,Domremy-la-Canne,tr1
55163,Doncourt-aux-Templiers,tr1
55165,Doulcon,tr2
55166,Dugny-sur-Meuse,tr2
55167,Dun-sur-Meuse,tr2
55168,Duzey,tr1
55169,Écouviez,tr2
55170,Écurey-en-Verdunois,tr1
55171,Eix,tr1
55172,Les Éparges,tr1
55173,Épiez-sur-Meuse,tr1
55174,Épinonville,tr1
55175,Érize-la-Brûlée,tr4
55177,Érize-la-Petite,tr1
55178,Érize-Saint-Dizier,tr4
55179,Erneville-aux-Bois,tr1
55180,Esnes-en-Argonne,tr1
55181,Étain,tr2
55182,Éton,tr2
55183,Étraye,tr1
55184,Euville,tr2
55185,Èvres,tr1
55186,Fains-Véel,tr5
55188,Flassigny,tr1
55189,Fleury-devant-Douaumont,tr1
55191,Foameix-Ornel,tr1
55192,Fontaines-Saint-Clair,tr1
55193,Forges-sur-Meuse,tr1
55194,Foucaucourt-sur-Thabas,tr1
55195,Fouchères-aux-Bois,tr3
55196,Frémeréville-sous-les-Côtes,tr2
55197,Fresnes-au-Mont,tr1
55198,Fresnes-en-Woëvre,tr2
55199,Froidos,tr1
55200,Fromeréville-les-Vallons,tr1
55201,Fromezey,tr1
55202,Futeau,tr1
55204,Génicourt-sur-Meuse,tr1
55206,Gercourt-et-Drillancourt,tr1
55207,Géry,tr4
55208,Gesnes-en-Argonne,tr1
55210,Gimécourt,tr3
55211,Gincrey,tr1
55212,Girauvoisin,tr1
55214,Givrauval,tr4
55215,Gondrecourt-le-Château,tr2
55216,Gouraincourt,tr1
55217,Goussaincourt,tr1
55218,Gremilly,tr1
55219,Grimaucourt-en-Woëvre,tr1
55220,Grimaucourt-près-Sampigny,tr1
55221,Guerpont,tr4
55222,Gussainville,tr1
55224,Haironville,tr3
55225,Halles-sous-les-Côtes,tr1
55226,Han-lès-Juvigny,tr1
55228,Hannonville-sous-les-Côtes,tr2
55229,Han-sur-Meuse,tr1
55232,Harville,tr1
55236,Haudainville,tr2
55237,Haudiomont,tr1
55239,Haumont-près-Samogneux,tr1
55241,Heippes,tr1
55242,Hennemont,tr1
55243,Herbeuville,tr1
55244,Herméville-en-Woëvre,tr1
55245,Heudicourt-sous-les-Côtes,tr1
55246,Hévilliers,tr1
55247,Horville-en-Ornois,tr1
55248,Houdelaincourt,tr2
55250,Inor,tr1
55251,Ippécourt,tr1
55252,Iré-le-Sec,tr1
55253,Les Islettes,tr2
55254,Les Trois-Domaines,tr1
55255,Jametz,tr1
55256,Jonville-en-Woëvre,tr1
55257,Jouy-en-Argonne,tr1
55258,Geville,tr2
55260,Julvécourt,tr1
55261,Juvigny-en-Perthois,tr4
55262,Juvigny-sur-Loison,tr1
55263,Kœur-la-Grande,tr2
55264,Kœur-la-Petite,tr2
55265,Labeuville,tr1
55266,Lachalade,tr1
55267,Lachaussée,tr1
55268,Lacroix-sur-Meuse,tr2
55269,Lahaymeix,tr1
55270,Lahayville,tr1
55271,Laheycourt,tr4
55272,Laimont,tr4
55274,Lamorville,tr1
55275,Lamouilly,tr2
55276,Landrecourt-Lempire,tr1
55278,Laneuville-au-Rupt,tr1
55279,Laneuville-sur-Meuse,tr2
55280,Lanhères,tr1
55281,Latour-en-Woëvre,tr1
55282,Lavallée,tr4
55284,Lavincourt,tr4
55285,Lavoye,tr1
55286,Lemmes,tr1
55288,Lérouville,tr2
55289,Levoncourt,tr4
55290,Lignières-sur-Aire,tr4
55291,Ligny-en-Barrois,tr3
55292,Liny-devant-Dun,tr1
55293,Lion-devant-Dun,tr1
55295,Lisle-en-Barrois,tr1
55296,L'Isle-en-Rigault,tr4
55297,Lissey,tr1
55298,Loisey,tr4
55299,Loison,tr1
55300,Longeaux,tr4
55301,Longchamps-sur-Aire,tr3
55302,Longeville-en-Barrois,tr4
55303,Loupmont,tr1
55304,Louppy-le-Château,tr4
55306,Louppy-sur-Loison,tr1
55307,Louvemont-Côte-du-Poivre,tr1
