Code Commune,Nom Commune,Niveau de vie Commune,Niveau de vie Département
73061,Césarches,22193.0,21166.752819
60656,Varinfroy,22193.5,20774.336897
60454,La Neuville-en-Hez,22194.0,20774.336897
67158,Gingsheim,22194.285714,21220.637854
27332,Heudebouville,22194.666667,20104.929531
57515,Novéant-sur-Moselle,22194.666667,20213.474303
02441,Louâtre,22194.83871,18111.48719
65226,Ibos,22195.0,19141.757709
76043,Auzebosc,22195.333333,19834.682476
27115,Breux-sur-Avre,22195.333333,20104.929531
14354,Langrune-sur-Mer,22196.5,19775.127206
33365,Saint-Aignan,22196.666667,20905.253619
55488,Silmont,22197.222222,19025.08246
31142,Cier-de-Luchon,22197.916667,21665.58377
54541,Valhey,22198.666667,20148.048011
80717,Saint-Sauflieu,22199.047619,18766.226792
64228,Gabat,22199.047619,20478.793359
10020,Avant-lès-Marcilly,22200.0,18936.851855
76568,Saint-Clair-sur-les-Monts,22200.0,19834.682476
54588,Vitrimont,22200.0,20148.048011
27173,Corneville-la-Fouquetière,22201.5,20104.929531
64212,Espéchède,22201.578947,20478.793359
2A104,Eccica-Suarella,22201.992337,19525.21681
16026,Balzac,22202.777778,19132.751584
70374,Motey-Besuche,22202.916667,18851.05608
80547,Millencourt,22203.333333,18766.226792
67117,Eckartswiller,22203.6,21220.637854
21523,Reulle-Vergy,22204.444444,20875.574546
21360,Lusigny-sur-Ouche,22204.666667,20875.574546
38037,Bellegarde-Poussieu,22204.782609,21317.967019
37175,Nouzilly,22206.0,20309.171457
28400,Varize,22206.0,20598.704846
67494,Trimbach,22206.0,21220.637854
21217,Curley,22206.190476,20875.574546
55361,Moulainville,22206.666667,19025.08246
89486,Yrouerre,22206.666667,19359.908486
33528,Le Temple,22206.666667,20905.253619
22187,Plérin,22206.896552,19902.509817
35059,La Chapelle-des-Fougeretz,22207.777778,20791.099979
88449,Savigny,22207.878788,18846.767927
73100,Domessin,22208.666667,21166.752819
39083,Censeau,22209.333333,20029.655806
01061,Brens,22209.444444,22343.574665
15074,Giou-de-Mamou,22209.666667,18692.766897
01205,Lancrans,22210.434783,22343.574665
57017,Amanvillers,22210.5,20213.474303
90003,Anjoutey,22210.666667,19731.628647
57373,Lachambre,22210.666667,20213.474303
79137,Granzay-Gript,22211.333333,19393.711247
77192,Fontenay-Trésigny,22211.333333,22056.478049
02118,Braye,22212.0,18111.48719
26284,Roussas,22212.0,19300.504181
80218,Courcelles-sous-Moyencourt,22212.608696,18766.226792
57695,Varize,22212.8,20213.474303
31475,Saint-Clar-de-Rivière,22213.0,21665.58377
83152,Rayol-Canadel-sur-Mer,22213.333333,19997.579394
34058,Castries,22214.666667,18686.160053
47234,Saint-Caprais-de-Lerm,22215.333333,18468.493
51496,Saint-Lumier-en-Champagne,22215.333333,20014.663745
01374,Saint-Martin-du-Mont,22216.190476,22343.574665
54565,Vigneulles,22216.4,20148.048011
27055,Bérengeville-la-Campagne,22216.666667,20104.929531
26352,La Touche,22217.222222,19300.504181
17245,Montroy,22217.619048,19676.945602
27104,Bourg-Beaudouin,22217.619048,20104.929531
71487,Saint-Vérand,22218.0,19250.591565
41169,Orchaise,22218.0,19827.47346
45055,Bricy,22218.0,20529.313388
31393,Mourvilles-Hautes,22219.047619,21665.58377
01129,Crans,22219.047619,22343.574665
69175,Savigny,22219.833333,21695.369674
39238,Frasne-les-Meulières,22220.0,20029.655806
32044,Béraut,22220.4,19445.48797
31299,Lherm,22220.434783,21665.58377
76738,Vieux-Manoir,22220.47619,19834.682476
44070,La Haie-Fouassière,22220.5,20946.915987
68149,Huningue,22220.8,21890.794724
41112,Lassay-sur-Croisne,22220.952381,19827.47346
49241,Le Plessis-Grammoire,22221.071429,19465.382893
76421,Mélamare,22221.428571,19834.682476
39562,Villard-sur-Bienne,22221.904762,20029.655806
59091,Borre,22222.0,18710.357368
64137,Bordères,22222.0,20478.793359
77470,Tournan-en-Brie,22222.0,22056.478049
54375,Montauville,22223.0,20148.048011
73229,Saint-Christophe,22223.125,21166.752819
02393,Jouaignes,22223.589744,18111.48719
40139,Laglorieuse,22223.6,20031.893628
45330,Trinay,22224.0,20529.313388
10084,Charmont-sous-Barbuise,22224.333333,18936.851855
59646,Wasquehal,22224.5,18710.357368
54018,Anoux,22224.5,20148.048011
41294,Villiers-sur-Loir,22224.545455,19827.47346
89127,Courtois-sur-Yonne,22224.666667,19359.908486
67012,Aschbach,22225.217391,21220.637854
84062,Lagnes,22226.666667,18275.532413
89282,Ormoy,22227.5,19359.908486
57155,Courcelles-Chaussy,22228.0,20213.474303
22016,Île-de-Bréhat,22228.333333,19902.509817
02708,Sequehart,22228.5,18111.48719
67469,Singrist,22228.5,21220.637854
06104,Roquebrune-Cap-Martin,22228.666667,20306.876419
45098,Cléry-Saint-André,22228.8,20529.313388
67111,Durstel,22231.153846,21220.637854
28375,Serville,22231.2,20598.704846
28415,Villemeux-sur-Eure,22232.0,20598.704846
64431,Os-Marsillon,22232.083333,20478.793359
62231,Colline-Beaumont,22232.5,17738.487318
21547,Saint-Euphrône,22232.5,20875.574546
77432,Saint-Rémy-la-Vanne,22232.777778,22056.478049
08427,Sorbon,22233.333333,17982.891628
29245,Saint-Divy,22233.333333,20247.76873
60149,Chevrières,22233.333333,20774.336897
14577,Saint-Gabriel-Brécy,22234.583333,19775.127206
94073,Thiais,22235.238095,22313.927141
45263,Rouvres-Saint-Jean,22235.333333,20529.313388
02589,Pargny-Filain,22235.357143,18111.48719
51151,Chichey,22235.5,20014.663745
57256,Gravelotte,22236.0,20213.474303
46170,Leyme,22236.666667,19270.67338
27699,Voiscreville,22238.571429,20104.929531
33037,Beautiran,22238.571429,20905.253619
27579,Saint-Ouen-de-Pontcheuil,22238.666667,20104.929531
62426,Héninel,22238.8,17738.487318
62199,Camblain-l'Abbé,22239.333333,17738.487318
51326,Livry-Louvercy,22239.444444,20014.663745
27181,Courdemanche,22239.583333,20104.929531
90087,Roppe,22239.619048,19731.628647
31263,Lagardelle-sur-Lèze,22240.0,21665.58377
64315,Laroin,22240.833333,20478.793359
63347,Saint-Genès-du-Retz,22240.833333,20539.456261
77002,Amillis,22241.904762,22056.478049
51113,Champaubert,22242.0,20014.663745
67213,Hunspach,22242.0,21220.637854
80216,Courcelette,22242.222222,18766.226792
57726,Vittoncourt,22242.8,20213.474303
68336,Traubach-le-Bas,22243.043478,21890.794724
57009,Ajoncourt,22243.333333,20213.474303
33357,Roaillan,22243.333333,20905.253619
61170,Fleuré,22243.809524,18491.522533
80478,Lignières,22243.888889,18766.226792
32277,Montamat,22243.888889,19445.48797
41008,Avaray,22244.074074,19827.47346
37099,Druye,22244.285714,20309.171457
74136,Le Grand-Bornand,22245.5,24707.911366
16348,Saint-Saturnin,22245.888889,19132.751584
19146,Naves,22246.666667,19240.725403
41032,Chailles,22246.666667,19827.47346
82098,Léojac,22247.222222,18637.543811
57550,Porcelette,22247.222222,20213.474303
10075,Champfleury,22247.666667,18936.851855
83009,Bandol,22247.833333,19997.579394
31442,Puydaniel,22248.0,21665.58377
38374,Saint-Chef,22249.354839,21317.967019
28270,Moriers,22249.444444,20598.704846
02585,Parcy-et-Tigny,22249.52381,18111.48719
55031,Baudonvilliers,22250.0,19025.08246
45046,Boulay-les-Barres,22250.0,20529.313388
59649,Wattignies-la-Victoire,22250.47619,18710.357368
27677,Venon,22250.555556,20104.929531
95539,Saint-Brice-sous-Forêt,22251.111111,21296.219805
27191,La Croix-Saint-Leufroy,22251.428571,20104.929531
77373,Pontault-Combault,22252.222222,22056.478049
91137,Champmotteux,22252.857143,23141.927413
16145,Foussignac,22253.076923,19132.751584
80782,Vaux-en-Amiénois,22253.333333,18766.226792
44150,Saint-Aignan-Grandlieu,22253.333333,20946.915987
37047,Cerelles,22253.571429,20309.171457
54264,Houdelmont,22253.75,20148.048011
91377,Massy,22253.888889,23141.927413
65156,Dours,22256.0,19141.757709
51610,Verrières,22256.0,20014.663745
21409,Meuilley,22256.666667,20875.574546
52547,Vouécourt,22257.142857,18611.899105
31310,Lux,22257.142857,21665.58377
52459,Sarcey,22257.5,18611.899105
18050,La Chapelle-Saint-Ursin,22259.047619,19395.293282
33075,Bruges,22259.047619,20905.253619
94038,L'Haÿ-les-Roses,22259.230769,22313.927141
08216,Haudrecy,22259.333333,17982.891628
13087,Rousset,22261.0,20006.785169
60230,Le Fay-Saint-Quentin,22261.5,20774.336897
68014,Aubure,22262.0,21890.794724
51464,Romain,22262.666667,20014.663745
62769,Saint-Tricat,22263.333333,17738.487318
35076,Chavagne,22263.333333,20791.099979
76290,Frichemesnil,22263.809524,19834.682476
60539,Rieux,22263.809524,20774.336897
71507,Savigny-sur-Grosne,22263.913043,19250.591565
03094,Creuzier-le-Vieux,22264.285714,18828.862338
57361,Kerling-lès-Sierck,22264.8,20213.474303
10416,Villemereuil,22265.0,18936.851855
77431,Saint-Pierre-lès-Nemours,22265.333333,22056.478049
77405,Saint-Cyr-sur-Morin,22266.0,22056.478049
21190,Corcelles-les-Arts,22266.4,20875.574546
62104,Bellebrune,22266.666667,17738.487318
60272,Gilocourt,22267.222222,20774.336897
30081,Chusclan,22268.0,18282.543539
74276,Taninges,22268.0,24707.911366
03290,Trévol,22268.310345,18828.862338
65016,Antist,22268.571429,19141.757709
38074,Chantesse,22268.571429,21317.967019
01299,Le Plantay,22269.0,22343.574665
62052,Audembert,22269.178571,17738.487318
25376,Mérey-Vieilley,22269.444444,20760.808968
80073,Bécordel-Bécourt,22270.0,18766.226792
45195,Mareau-aux-Bois,22271.333333,20529.313388
28007,Anet,22271.333333,20598.704846
21067,Bessey-lès-Cîteaux,22271.666667,20875.574546
38071,Champ-sur-Drac,22272.380952,21317.967019
74135,Giez,22272.5,24707.911366
27698,Vitot,22272.8,20104.929531
10329,Rouilly-Saint-Loup,22273.2,18936.851855
71384,Saint-Ambreuil,22273.333333,19250.591565
45058,Bucy-le-Roi,22273.333333,20529.313388
17109,Clavette,22273.416667,19676.945602
02637,Remaucourt,22274.761905,18111.48719
28336,Saint-Éman,22274.761905,20598.704846
59005,Allennes-les-Marais,22274.8,18710.357368
55464,Saint-Pierrevillers,22275.238095,19025.08246
59343,Lesquin,22275.5,18710.357368
62343,Fontaine-lès-Croisilles,22277.333333,17738.487318
60301,Haucourt,22277.333333,20774.336897
60106,Breuil-le-Sec,22277.619048,20774.336897
62075,Baincthun,22277.857143,17738.487318
42064,Chuyer,22278.0,19175.50605
85155,Mouilleron-le-Captif,22278.0,19684.178482
71100,Chardonnay,22278.571429,19250.591565
74266,Servoz,22278.583333,24707.911366
68304,Sentheim,22278.928571,21890.794724
84041,Crillon-le-Brave,22279.333333,18275.532413
92046,Malakoff,22279.444444,26918.903409
69005,Ambérieux,22279.615385,21695.369674
27122,Cahaignes,22280.0,20104.929531
52045,Bettancourt-la-Ferrée,22280.555556,18611.899105
02415,Laversine,22280.952381,18111.48719
70312,Luze,22282.388889,18851.05608
21071,Bèze,22282.5,20875.574546
90002,Angeot,22282.777778,19731.628647
28060,Briconville,22283.888889,20598.704846
45314,Sully-la-Chapelle,22284.192547,20529.313388
71255,Lesme,22284.347826,19250.591565
41050,Cheverny,22284.642857,19827.47346
27033,Bacquepuis,22284.8,20104.929531
22379,Trévou-Tréguignec,22284.848485,19902.509817
01301,Polliat,22285.2,22343.574665
77204,Germigny-sous-Coulombs,22286.666667,22056.478049
60019,Antheuil-Portes,22287.0,20774.336897
31537,Savarthès,22287.333333,21665.58377
60034,Avrechy,22288.333333,20774.336897
57743,Waltembourg,22289.0,20213.474303
91552,Saint-Germain-lès-Arpajon,22289.5,23141.927413
60254,Francières,22289.565217,20774.336897
50594,Teurthéville-Hague,22290.0,19256.184487
45086,Châtillon-le-Roi,22290.0,20529.313388
61220,La Lande-sur-Eure,22290.4,18491.522533
41204,Saint-Claude-de-Diray,22290.666667,19827.47346
57404,Lindre-Basse,22290.666667,20213.474303
80470,Léalvillers,22291.333333,18766.226792
64080,Aussevielle,22291.428571,20478.793359
59080,Beuvry-la-Forêt,22291.5,18710.357368
39208,Entre-deux-Monts,22291.5,20029.655806
27301,Grossoeuvre,22291.515152,20104.929531
67041,Birkenwald,22291.6,21220.637854
02807,Villequier-Aumont,22292.8,18111.48719
67162,Gottesheim,22294.0,21220.637854
65019,Arcizac-Adour,22294.15942,19141.757709
35149,Lassy,22294.347826,20791.099979
51552,Songy,22295.333333,20014.663745
60061,Belloy,22295.333333,20774.336897
77320,Mouroux,22295.555556,22056.478049
28353,Saint-Maur-sur-le-Loir,22295.714286,20598.704846
77090,La Chapelle-Saint-Sulpice,22295.714286,22056.478049
82057,Fabas,22296.0,18637.543811
25198,Désandans,22296.521739,20760.808968
39019,Les Arsures,22296.666667,20029.655806
68274,Rimbach-près-Guebwiller,22296.956522,21890.794724
50556,Sainte-Suzanne-sur-Vire,22297.5,19256.184487
50162,Digosville,22298.26087,19256.184487
42053,Châteauneuf,22298.5,19175.50605
89319,Quenne,22298.571429,19359.908486
60183,Croissy-sur-Celle,22298.888889,20774.336897
64548,Uzan,22299.130435,20478.793359
26272,Rochefort-en-Valdaine,22299.2,19300.504181
67429,Saint-Pierre,22300.0,21220.637854
67503,Uttwiller,22300.8,21220.637854
16056,Bourg-Charente,22301.2,19132.751584
10190,Laubressel,22301.904762,18936.851855
26073,Chantemerle-lès-Grignan,22301.904762,19300.504181
35358,La Ville-ès-Nonais,22302.0,20791.099979
52196,Faverolles,22302.222222,18611.899105
01245,Bohas-Meyriat-Rignat,22302.238095,22343.574665
52158,Cusey,22303.5,18611.899105
02593,Pasly,22303.809524,18111.48719
52380,Peigney,22303.809524,18611.899105
27195,Dame-Marie,22303.809524,20104.929531
71378,Rully,22303.913043,19250.591565
17463,Vergeroux,22304.0,19676.945602
60166,Coudun,22304.0,20774.336897
80242,Domart-sur-la-Luce,22304.666667,18766.226792
38244,Monsteroux-Milieu,22304.761905,21317.967019
63014,Aubière,22305.0,20539.456261
69273,Corbas,22305.0,21695.369674
56164,Ploeren,22305.333333,20250.673341
74178,Menthonnex-sous-Clermont,22305.333333,24707.911366
41104,Huisseau-sur-Cosson,22305.555556,19827.47346
64007,Agnos,22306.0,20478.793359
73213,La Ravoire,22306.5,21166.752819
45250,Pers-en-Gâtinais,22306.666667,20529.313388
74160,Manigod,22306.666667,24707.911366
77271,Maisoncelles-en-Gâtinais,22307.619048,22056.478049
14747,Vieux,22307.777778,19775.127206
27264,Fours-en-Vexin,22307.777778,20104.929531
73189,Notre-Dame-du-Cruet,22308.095238,21166.752819
64198,Denguin,22308.26087,20478.793359
77310,Montigny-le-Guesdier,22308.333333,22056.478049
07146,Lyas,22309.0,19028.097092
45299,Saint-Sigismond,22309.222222,20529.313388
51171,Cormicy,22309.285714,20014.663745
52280,Lecey,22309.5,18611.899105
76743,Villers-Écalles,22310.0,19834.682476
54332,Maidières,22310.0,20148.048011
80233,Dancourt-Popincourt,22310.444444,18766.226792
80131,Boves,22310.666667,18766.226792
27135,Cesseville,22311.333333,20104.929531
54103,Bruville,22311.333333,20148.048011
74089,Cordon,22312.380952,24707.911366
64373,Mazères-Lezons,22312.666667,20478.793359
32348,Roquelaure,22313.142857,19445.48797
61496,Urou-et-Crennes,22313.5,18491.522533
38026,La Balme-les-Grottes,22314.0,21317.967019
57514,Nousseviller-Saint-Nabor,22314.027778,20213.474303
50519,Saint-Martin-le-Gréard,22314.285714,19256.184487
67230,Kaltenhouse,22315.333333,21220.637854
14461,Mutrécy,22315.833333,19775.127206
80268,Épagne-Épagnette,22316.0,18766.226792
69234,Saint-Romain-de-Popey,22316.153846,21695.369674
38158,Eybens,22316.428571,21317.967019
70020,Andelarrot,22316.666667,18851.05608
80458,Lahoussoye,22317.0,18766.226792
14275,Fontaine-Henry,22317.142857,19775.127206
28254,Mittainvilliers,22317.142857,20598.704846
25397,Montferrand-le-Château,22317.333333,20760.808968
71574,Verzé,22317.6,19250.591565
06010,Le Bar-sur-Loup,22318.0,20306.876419
43184,Saint-Ferréol-d'Auroure,22318.095238,19098.534035
87021,Bosmie-l'Aiguille,22318.5,19304.985956
60285,Grandvillers-aux-Bois,22318.666667,20774.336897
35363,Pont-Péan,22319.52381,20791.099979
34259,Saint-Georges-d'Orques,22320.0,18686.160053
76627,Saint-Nicolas-de-la-Taille,22320.47619,19834.682476
19041,Chanac-les-Mines,22320.555556,19240.725403
27327,Hectomare,22320.666667,20104.929531
64034,Arbérats-Sillègue,22320.666667,20478.793359
39184,Les Crozets,22321.0,20029.655806
56262,Bono,22321.666667,20250.673341
30226,Saint-Alexandre,22322.0,18282.543539
39313,Marigny,22322.222222,20029.655806
14106,Bréville-les-Monts,22322.380952,19775.127206
21682,Viévigne,22322.666667,20875.574546
38369,Sainte-Blandine,22322.8,21317.967019
33011,Arès,22322.857143,20905.253619
73304,Val-d'Isère,22323.6,21166.752819
10344,Saint-Léger-près-Troyes,22323.888889,18936.851855
36116,Ménétréols-sous-Vatan,22324.285714,18807.629787
51014,Arcis-le-Ponsart,22324.444444,20014.663745
54308,Leintrey,22325.333333,20148.048011
31137,Cessales,22325.333333,21665.58377
38336,Reventin-Vaugris,22325.833333,21317.967019
67423,Saessolsheim,22326.5,21220.637854
41174,Périgny,22326.666667,19827.47346
65131,Castelvieilh,22326.8,19141.757709
76450,Montroty,22326.956522,19834.682476
29221,Porspoder,22327.0,20247.76873
60531,Remy,22328.333333,20774.336897
45202,Messas,22328.888889,20529.313388
25176,Courvières,22328.928571,20760.808968
64238,Ger,22329.0,20478.793359
27020,Arnières-sur-Iton,22329.6,20104.929531
63315,Saint-Amant-Tallende,22329.6,20539.456261
33049,Beychac-et-Caillau,22330.416667,20905.253619
60367,Loconville,22331.428571,20774.336897
67412,Rossfeld,22331.904762,21220.637854
47019,Bajamont,22332.0,18468.493
25586,Vandoncourt,22332.0,20760.808968
89428,Vallery,22332.380952,19359.908486
26042,Beauvallon,22332.666667,19300.504181
86024,Béruges,22332.666667,19527.047285
57612,Saint-Hubert,22333.2,20213.474303
59180,Le Doulieu,22333.714286,18710.357368
17168,Fouras,22334.0,19676.945602
25428,Nommay,22334.0,20760.808968
57287,Basse-Ham,22334.666667,20213.474303
77267,La Madeleine-sur-Loing,22334.666667,22056.478049
67115,Ebersheim,22334.761905,21220.637854
33084,Cambes,22335.333333,20905.253619
67084,Dambach-la-Ville,22335.757576,21220.637854
45019,Baccon,22336.0,20529.313388
51309,Jonquery,22336.285714,20014.663745
02477,Mercin-et-Vaux,22336.666667,18111.48719
07172,Peaugres,22336.666667,19028.097092
57095,Boucheporn,22337.333333,20213.474303
60460,La Neuville-Vault,22337.5,20774.336897
73162,Montailleur,22337.5,21166.752819
57316,Henriville,22337.583333,20213.474303
25444,Palise,22337.619048,20760.808968
60135,Cauvigny,22337.826087,20774.336897
42222,Saint-Galmier,22338.0,19175.50605
51511,Saint-Quentin-le-Verger,22338.571429,20014.663745
27528,Le Vaudreuil,22338.611111,20104.929531
42032,Cellieu,22339.333333,19175.50605
57197,Ernestviller,22340.0,20213.474303
73250,Saint-Julien-Mont-Denis,22340.5,21166.752819
57260,Grosbliederstroff,22341.333333,20213.474303
35240,Le Rheu,22342.0,20791.099979
74080,La Clusaz,22342.5,24707.911366
61341,Radon,22342.777778,18491.522533
33413,Saint-Germain-du-Puch,22342.777778,20905.253619
67257,Lampertsloch,22342.8,21220.637854
74002,Alby-sur-Chéran,22343.0,24707.911366
10066,Bucey-en-Othe,22344.666667,18936.851855
68202,Mertzen,22344.878049,21890.794724
54066,Bettainvillers,22345.238095,20148.048011
13035,Eyguières,22346.666667,20006.785169
63297,Reignat,22346.666667,20539.456261
73015,Les Allues,22346.666667,21166.752819
39240,Le Frasnois,22347.0,20029.655806
27634,Thomer-la-Sôgne,22347.391304,20104.929531
14425,Le Mesnil-Simon,22347.428571,19775.127206
39553,Le Vernois,22347.777778,20029.655806
33531,Tizac-de-Curton,22348.095238,20905.253619
35203,La Nouaye,22349.047619,20791.099979
27481,Pullay,22349.25,20104.929531
52272,Lanty-sur-Aube,22350.0,18611.899105
59587,Terdeghem,22350.0,18710.357368
76090,Beuzeville-la-Grenier,22350.0,19834.682476
35107,Ercé-près-Liffré,22350.0,20791.099979
38043,Bilieu,22350.0,21317.967019
25510,Ruffey-le-Château,22350.666667,20760.808968
25190,Dampierre-les-Bois,22352.0,20760.808968
51111,Chambrecy,22352.5,20014.663745
57585,Ritzing,22352.666667,20213.474303
39352,Monteplain,22353.2,20029.655806
89102,Chevannes,22353.333333,19359.908486
83064,Garéoult,22353.333333,19997.579394
31574,Vernet,22354.0,21665.58377
77220,Guercheville,22354.0,22056.478049
19038,Chameyrat,22354.285714,19240.725403
60450,Neuilly-en-Thelle,22354.666667,20774.336897
68069,Dessenheim,22355.416667,21890.794724
28212,Loigny-la-Bataille,22355.714286,20598.704846
69088,Fontaines-sur-Saône,22355.714286,21695.369674
57052,Barst,22356.086957,20213.474303
27189,La Croisille,22356.666667,20104.929531
28048,La Bourdinière-Saint-Loup,22356.666667,20598.704846
74155,Lullin,22356.666667,24707.911366
91533,Saclas,22357.307692,23141.927413
69223,Saint-Loup,22357.333333,21695.369674
27012,Amfreville-les-Champs,22358.0,20104.929531
54001,Abaucourt,22358.0,20148.048011
60211,Éragny-sur-Epte,22358.0,20774.336897
06092,Peillon,22359.2,20306.876419
59199,Erchin,22359.333333,18710.357368
57037,Aube,22359.333333,20213.474303
60484,Oudeuil,22359.484127,20774.336897
59566,Sequedin,22360.0,18710.357368
25163,Corcelle-Mieslot,22360.0,20760.808968
36052,Chouday,22360.4,18807.629787
43061,Chaspinhac,22360.769231,19098.534035
56243,Séné,22360.8,20250.673341
21074,Billey,22361.111111,20875.574546
28308,Prudemanche,22361.538462,20598.704846
44190,Saint-Sébastien-sur-Loire,22361.538462,20946.915987
76064,Beaurepaire,22361.73913,19834.682476
27329,Hennezis,22362.0,20104.929531
77355,Paroy,22362.0,22056.478049
19277,Valiergues,22362.5,19240.725403
51526,Saudoy,22362.666667,20014.663745
59667,Zermezeele,22363.333333,18710.357368
58228,Saint-Andelain,22363.333333,18835.593964
29060,Gouesnach,22363.333333,20247.76873
80626,Pissy,22364.0,18766.226792
13093,Saint-Estève-Janson,22364.0,20006.785169
42161,Notre-Dame-de-Boisset,22366.8,19175.50605
87205,Le Vigen,22367.619048,19304.985956
26206,Montmeyran,22368.0,19300.504181
76078,Bennetot,22368.888889,19834.682476
54270,Hussigny-Godbrange,22369.0,20148.048011
38494,Soleymieu,22369.310345,21317.967019
62211,Capelle-Fermont,22369.52381,17738.487318
25456,Plaimbois-du-Miroir,22370.0,20760.808968
01181,Groissiat,22370.0,22343.574665
25073,Bonnay,22370.384615,20760.808968
56034,Carnac,22370.555556,20250.673341
60134,Cauffry,22371.666667,20774.336897
62003,Acheville,22372.0,17738.487318
71359,Préty,22372.0,19250.591565
76412,Martainville-Épreville,22372.0,19834.682476
10255,Montreuil-sur-Barse,22372.173913,18936.851855
02687,Saint-Pierre-Aigle,22372.380952,18111.48719
60490,Pierrefitte-en-Beauvaisis,22374.090909,20774.336897
27691,Villers-sur-le-Roule,22374.166667,20104.929531
51428,Les Petites-Loges,22374.231884,20014.663745
25123,Charbonnières-les-Sapins,22374.8,20760.808968
31403,Ondes,22375.0,21665.58377
64299,Lacommande,22375.217391,20478.793359
34288,Saint-Sériès,22375.416667,18686.160053
51008,Ambrières,22376.0,20014.663745
26338,Sauzet,22376.111111,19300.504181
01442,Vieu,22377.333333,22343.574665
67408,Romanswiller,22378.0,21220.637854
14164,Clinchamps-sur-Orne,22378.095238,19775.127206
95462,Omerville,22378.26087,21296.219805
59575,Sommaing,22378.888889,18710.357368
14203,Cricqueville-en-Auge,22378.888889,19775.127206
76022,Anquetierville,22379.0,19834.682476
67196,Hilsenheim,22379.130435,21220.637854
39115,Château-des-Prés,22379.333333,20029.655806
21399,Meilly-sur-Rouvres,22380.0,20875.574546
40209,Ondres,22380.666667,20031.893628
67464,Sermersheim,22380.952381,21220.637854
22251,Pordic,22381.0,19902.509817
77429,Saint-Ouen-sur-Morin,22381.0,22056.478049
26169,Malataverne,22381.333333,19300.504181
51436,Pogny,22381.428571,20014.663745
27050,Beaumontel,22382.777778,20104.929531
77439,Salins,22383.043478,22056.478049
51288,Heiltz-le-Hutier,22383.333333,20014.663745
77437,Saint-Soupplets,22383.333333,22056.478049
80459,Laleu,22383.478261,18766.226792
88253,Jeuxey,22384.0,18846.767927
89473,Villiers-sur-Tholon,22384.761905,19359.908486
76740,La Vieux-Rue,22384.761905,19834.682476
84076,Mirabeau,22385.0,18275.532413
57559,Puzieux,22385.714286,20213.474303
25033,Autechaux-Roide,22386.114286,20760.808968
35275,Saint-Gilles,22386.190476,20791.099979
28203,Landelles,22386.25,20598.704846
10111,Courteron,22386.923077,18936.851855
01005,Ambérieux-en-Dombes,22387.619048,22343.574665
14257,Évrecy,22387.777778,19775.127206
62330,Festubert,22388.666667,17738.487318
60645,Trie-la-Ville,22390.0,20774.336897
32425,Ségoufielle,22390.47619,19445.48797
74170,Massingy,22391.25,24707.911366
57659,Spicheren,22392.0,20213.474303
21113,Broindon,22392.916667,20875.574546
91326,Juvisy-sur-Orge,22393.0,23141.927413
57054,Baudrecourt,22393.333333,20213.474303
54024,Arraye-et-Han,22394.761905,20148.048011
27076,Boisset-les-Prévanches,22394.95,20104.929531
67120,Eichhoffen,22395.0,21220.637854
83093,Plan-d'Aups-Sainte-Baume,22395.238095,19997.579394
42265,Saint-Michel-sur-Rhône,22396.0,19175.50605
64184,Cescau,22396.111111,20478.793359
32282,Montégut,22396.666667,19445.48797
51025,Auménancourt,22396.666667,20014.663745
60084,Bonnières,22397.391304,20774.336897
22210,Ploubazlanec,22397.413333,19902.509817
38175,Froges,22397.714286,21317.967019
21268,Flagey-lès-Auxonne,22399.030303,20875.574546
77107,Chaumes-en-Brie,22400.0,22056.478049
41138,Meslay,22400.555556,19827.47346
41295,Vineuil,22400.625,19827.47346
77454,Sognolles-en-Montois,22400.869565,22056.478049
58238,Saint-Éloi,22402.0,18835.593964
49078,Charcé-Saint-Ellier-sur-Aubance,22402.857143,19465.382893
73042,Billième,22403.0,21166.752819
67225,Issenhausen,22403.2,21220.637854
21319,Izeure,22403.5,20875.574546
64288,Labastide-Cézéracq,22403.888889,20478.793359
76673,Servaville-Salmonville,22404.833333,19834.682476
10307,Prugny,22405.666667,18936.851855
54094,Bralleville,22406.0,20148.048011
14098,Bretteville-l'Orgueilleuse,22406.080586,19775.127206
94001,Ablon-sur-Seine,22406.111111,22313.927141
83131,Solliès-Toucas,22406.666667,19997.579394
46119,Gigouzac,22407.1,19270.67338
67153,Geiswiller,22407.666667,21220.637854
70160,Coisevaux,22409.411765,18851.05608
44094,Mauves-sur-Loire,22409.583333,20946.915987
51574,Togny-aux-Boeufs,22410.666667,20014.663745
21293,Gergueil,22411.428571,20875.574546
21002,Agey,22411.904762,20875.574546
77311,Montigny-Lencoup,22412.222222,22056.478049
77469,Touquin,22412.380952,22056.478049
61141,Cuissai,22412.4,18491.522533
95154,Chennevières-lès-Louvres,22412.608696,21296.219805
80761,Tilloy-lès-Conty,22413.809524,18766.226792
01085,La Chapelle-du-Châtelard,22413.809524,22343.574665
54327,Lucey,22413.913043,20148.048011
33236,Lège-Cap-Ferret,22414.0,20905.253619
47155,Madaillan,22414.458333,18468.493
39355,Montigny-lès-Arsures,22415.0,20029.655806
31203,Frouzins,22415.0,21665.58377
45024,Baule,22415.333333,20529.313388
73297,Tournon,22415.333333,21166.752819
39163,Condes,22416.0,20029.655806
54435,Prény,22416.111111,20148.048011
54181,Errouville,22416.666667,20148.048011
80094,Berteaucourt-lès-Thennes,22417.916667,18766.226792
02669,Saint-Agnan,22418.5,18111.48719
